date,gold,silver
15/08/2011,1738,39.18
16/08/2011,1779,39.36
17/08/2011,1792,40.02
18/08/2011,1794.5,40.32
19/08/2011,1862,41.98
22/08/2011,1877.75,43.49
23/08/2011,1886.5,42.88
24/08/2011,1850,42.08
25/08/2011,1716.5,39
26/08/2011,1787,41.06
30/08/2011,1791,40.9
31/08/2011,1826,41.35
01/09/2011,1815.5,41.47
02/09/2011,1854,42.5
05/09/2011,1896.5,42.71
06/09/2011,1891,41.85
07/09/2011,1844,40.98
08/09/2011,1827,42.14
09/09/2011,1879.5,41.4
12/09/2011,1843,40.81
13/09/2011,1806,40.02
14/09/2011,1829,41.23
15/09/2011,1806,40.34
16/09/2011,1778,39.97
19/09/2011,1817,40.46
20/09/2011,1792,39.18
21/09/2011,1810.25,40.25
22/09/2011,1765.5,37.85
23/09/2011,1730,32.9
26/09/2011,1615,28.16
27/09/2011,1671,33.5
28/09/2011,1655,31.04
29/09/2011,1620,30.19
30/09/2011,1629,30.45
03/10/2011,1660,31.05
04/10/2011,1672,30.6
05/10/2011,1600,28.69
06/10/2011,1649.5,31.8
07/10/2011,1651,31.98
10/10/2011,1664,32.23
11/10/2011,1662,31.37
12/10/2011,1687,32.89
13/10/2011,1673,31.97
14/10/2011,1676,31.82
17/10/2011,1689,32.3
18/10/2011,1658,31
19/10/2011,1651,31.97
20/10/2011,1629,30.79
21/10/2011,1623,30.8
24/10/2011,1651,31.7
25/10/2011,1656.25,32
26/10/2011,1713,33.3
27/10/2011,1708,33.55
28/10/2011,1735,35.42
31/10/2011,1718,34.24
01/11/2011,1702,32.97
02/11/2011,1731,33.83
03/11/2011,1732.5,34.72
04/11/2011,1756,33.95
07/11/2011,1764,34.48
08/11/2011,1794,34.64
09/11/2011,1780,34.58
10/11/2011,1766,33.71
11/11/2011,1764,33.77
14/11/2011,1780.5,34.38
15/11/2011,1765,34.02
16/11/2011,1773,34.45
17/11/2011,1756,33.3
18/11/2011,1730,32.25
21/11/2011,1704,30.9
22/11/2011,1697.5,31.85
23/11/2011,1686,31.51
24/11/2011,1699,31.94
25/11/2011,1676,31.24
28/11/2011,1714,32
29/11/2011,1717,31.96
30/11/2011,1704,31.35
01/12/2011,1750,33.28
02/12/2011,1751,33.15
05/12/2011,1744,32.48
06/12/2011,1720,31.85
07/12/2011,1731,32.45
08/12/2011,1739,32.64
09/12/2011,1712,32
12/12/2011,1680,31.22
13/12/2011,1665,31.34
14/12/2011,1635,29.92
15/12/2011,1590,28.8
16/12/2011,1589.5,29.78
19/12/2011,1593,28.78
20/12/2011,1605,29.28
21/12/2011,1637.5,29.75
22/12/2011,1609,29.3
28/12/2011,1584,28.65
29/12/2011,1537.5,26.16
03/01/2012,1590,28.78
04/01/2012,1603,29.18
05/01/2012,1614.5,28.92
06/01/2012,1621,29.4
09/01/2012,1618,28.85
10/01/2012,1627,29.69
11/01/2012,1641,29.81
12/01/2012,1652.5,30.58
13/01/2012,1642,29.64
16/01/2012,1643.5,29.9
17/01/2012,1662,30.41
18/01/2012,1657,30.15
19/01/2012,1664,30.79
20/01/2012,1646,30.36
23/01/2012,1675,32.45
24/01/2012,1669,31.95
25/01/2012,1659,31.67
26/01/2012,1713,33.35
27/01/2012,1722,33.48
30/01/2012,1720.5,33.18
31/01/2012,1738,33.6
01/02/2012,1744,33.8
02/02/2012,1747.5,33.67
03/02/2012,1759.5,33.93
06/02/2012,1717,33.52
07/02/2012,1720,33.28
08/02/2012,1743,34.37
09/02/2012,1733,33.8
10/02/2012,1715.5,33.55
13/02/2012,1727,33.84
14/02/2012,1721,33.51
15/02/2012,1725.5,33.69
16/02/2012,1716,33.18
17/02/2012,1732,33.48
20/02/2012,1729.5,33.56
21/02/2012,1737,33.65
22/02/2012,1754.75,34.08
23/02/2012,1776.5,34.55
24/02/2012,1778.5,35.57
27/02/2012,1765,35.09
28/02/2012,1774.75,35.6
29/02/2012,1788,37.23
01/03/2012,1721,34.56
02/03/2012,1714.5,35.21
05/03/2012,1698,34.18
06/03/2012,1685.5,33.22
07/03/2012,1682.5,33.17
08/03/2012,1701.5,34.09
09/03/2012,1699.5,33.87
12/03/2012,1705.25,33.77
13/03/2012,1694.75,33.58
14/03/2012,1662,32.84
15/03/2012,1646.75,32.36
16/03/2012,1649,32.27
19/03/2012,1654,32.44
20/03/2012,1648.5,32.22
21/03/2012,1656,31.97
22/03/2012,1636,31.79
23/03/2012,1651,31.54
26/03/2012,1658,32.23
27/03/2012,1694,33.01
28/03/2012,1677,32.43
29/03/2012,1655.75,31.79
30/03/2012,1660.75,32.43
02/04/2012,1664,32.42
03/04/2012,1674.75,32.97
04/04/2012,1631.75,31.98
05/04/2012,1622.5,31.27
10/04/2012,1643.75,31.55
11/04/2012,1654,31.7
12/04/2012,1655.5,31.47
13/04/2012,1670.5,32.365
16/04/2012,1648.25,31.32
17/04/2012,1652,31.64
18/04/2012,1646.5,31.61
19/04/2012,1642,31.47
20/04/2012,1640,31.79
23/04/2012,1632,31.16
24/04/2012,1638.75,30.86
25/04/2012,1641.25,30.88
26/04/2012,1648.25,30.7
27/04/2012,1654,31.14
30/04/2012,1662.5,31.2
01/05/2012,1661.25,30.78
02/05/2012,1652.5,30.52
03/05/2012,1642.5,30.36
04/05/2012,1629.5,29.9
08/05/2012,1627,29.58
09/05/2012,1585.5,28.77
10/05/2012,1590,29.25
11/05/2012,1580.75,28.58
14/05/2012,1563,28.33
15/05/2012,1559,28.28
16/05/2012,1537.5,27.25
17/05/2012,1547,27.48
18/05/2012,1588,28.48
21/05/2012,1590.25,28.39
22/05/2012,1575.75,28.07
23/05/2012,1555,27.76
24/05/2012,1558.5,28.08
25/05/2012,1560.5,28.24
28/05/2012,1579,28.52
29/05/2012,1573.75,28.25
30/05/2012,1548.75,27.68
31/05/2012,1567.5,28.1
01/06/2012,1552.5,27.38
06/06/2012,1633.25,29.36
07/06/2012,1620.75,29.28
08/06/2012,1576,28.17
11/06/2012,1593,28.63
12/06/2012,1589.25,28.54
13/06/2012,1612.75,28.87
14/06/2012,1619,28.88
15/06/2012,1622.25,28.66
18/06/2012,1623.5,28.43
19/06/2012,1628.5,28.81
20/06/2012,1618.75,28.31
21/06/2012,1600,27.88
22/06/2012,1570.5,26.81
25/06/2012,1569,26.72
26/06/2012,1583.25,27.44
27/06/2012,1567.5,26.835
28/06/2012,1567.75,26.81
29/06/2012,1569.5,27.08
02/07/2012,1596.25,27.36
03/07/2012,1608.5,27.92
04/07/2012,1617,28.11
05/07/2012,1616.75,28.33
06/07/2012,1591.75,27.32
09/07/2012,1581,27.24
10/07/2012,1594.5,27.57
11/07/2012,1576.5,27.11
12/07/2012,1565.5,26.67
13/07/2012,1579,27.48
16/07/2012,1584,27.05
17/07/2012,1595,27.42
18/07/2012,1579.5,27.03
19/07/2012,1580,27.45
20/07/2012,1583,27.07
23/07/2012,1571.5,26.95
24/07/2012,1573,26.93
25/07/2012,1587.5,27.11
26/07/2012,1603,27.81
27/07/2012,1618.75,27.73
30/07/2012,1616.5,27.64
31/07/2012,1622.75,28.2
01/08/2012,1614.75,27.87
02/08/2012,1604.5,27.42
03/08/2012,1595,27.25
06/08/2012,1606.75,27.72
07/08/2012,1613,28
08/08/2012,1607,27.84
09/08/2012,1612.75,28.02
10/08/2012,1608.5,27.88
13/08/2012,1622.25,28.05
14/08/2012,1614.5,27.84
15/08/2012,1594.75,27.64
16/08/2012,1603.5,27.84
17/08/2012,1616.5,28.2
20/08/2012,1615.25,28.1
21/08/2012,1624,28.92
22/08/2012,1640.5,29.33
23/08/2012,1662.5,30.32
24/08/2012,1666.5,30.37
28/08/2012,1663.5,30.81
29/08/2012,1664.25,30.73
30/08/2012,1657,30.66
31/08/2012,1657.75,30.52
03/09/2012,1686,31.74
04/09/2012,1691.5,32.08
05/09/2012,1689.5,32.1
06/09/2012,1708.5,32.87
07/09/2012,1696,32.22
10/09/2012,1732.75,33.6
11/09/2012,1731,33.52
12/09/2012,1742.75,33.93
13/09/2012,1730.5,33
14/09/2012,1772.5,34.71
17/09/2012,1767.25,34.53
18/09/2012,1756.75,34.06
19/09/2012,1774.5,34.65
20/09/2012,1760,34.25
21/09/2012,1773.75,34.69
24/09/2012,1758.5,33.73
25/09/2012,1766.75,34.01
26/09/2012,1763.75,33.88
27/09/2012,1755.25,33.95
28/09/2012,1781,34.65
01/10/2012,1770.5,34.35
02/10/2012,1778.5,34.85
03/10/2012,1777.25,34.72
04/10/2012,1786.5,34.96
05/10/2012,1790,34.85
08/10/2012,1769,33.85
09/10/2012,1770.75,33.87
10/10/2012,1763,33.25
11/10/2012,1767.25,34.25
12/10/2012,1767,33.79
15/10/2012,1747.25,33.22
16/10/2012,1737.5,32.8
17/10/2012,1747.75,33.03
18/10/2012,1748,32.99
19/10/2012,1732.75,32.33
22/10/2012,1725,32.17
23/10/2012,1717,31.71
24/10/2012,1708.5,31.95
25/10/2012,1715,32.08
26/10/2012,1704,31.67
29/10/2012,1712,31.82
30/10/2012,1713.5,31.98
31/10/2012,1718,32.28
01/11/2012,1723.25,32.66
02/11/2012,1708.25,31.92
05/11/2012,1679,30.91
06/11/2012,1691.75,31.4
07/11/2012,1730.5,32.14
08/11/2012,1715,31.7
09/11/2012,1732.75,32.16
12/11/2012,1735.75,32.63
13/11/2012,1724.75,32.58
14/11/2012,1724.5,32.48
15/11/2012,1723.5,32.57
16/11/2012,1710,32.27
19/11/2012,1723.25,32.67
20/11/2012,1734,33.19
21/11/2012,1726.75,33.01
22/11/2012,1729.75,33.29
23/11/2012,1734.75,33.41
26/11/2012,1747.25,34.08
27/11/2012,1747.25,34.05
28/11/2012,1741,33.85
29/11/2012,1724.5,33.76
30/11/2012,1728.25,34.28
03/12/2012,1718,33.42
04/12/2012,1706.75,33.3
05/12/2012,1703,33.07
06/12/2012,1693,32.83
07/12/2012,1697,32.85
10/12/2012,1708.5,33.34
11/12/2012,1709.75,33.17
12/12/2012,1712.5,33.1
13/12/2012,1694.75,32.69
14/12/2012,1696.5,32.52
17/12/2012,1690,32.21
18/12/2012,1699.5,32.38
19/12/2012,1674.5,31.37
20/12/2012,1667,31.12
21/12/2012,1648.25,29.89
27/12/2012,1655.25,29.75
28/12/2012,1658.75,30.15
02/01/2013,1681.5,30.87
03/01/2013,1684.5,30.91
04/01/2013,1632.25,29.32
07/01/2013,1653.75,30.14
08/01/2013,1653.75,30.39
09/01/2013,1663.5,30.39
10/01/2013,1663,30.49
11/01/2013,1669.5,30.67
14/01/2013,1667.75,30.76
15/01/2013,1681,31.19
16/01/2013,1679.75,31.23
17/01/2013,1683.25,31.5
18/01/2013,1690,31.82
21/01/2013,1688,31.9
22/01/2013,1692.5,31.94
23/01/2013,1692.25,32.23
24/01/2013,1677,31.85
25/01/2013,1670.25,31.56
28/01/2013,1656.75,30.87
29/01/2013,1660.5,31.06
30/01/2013,1666.25,31.35
31/01/2013,1674.5,32.03
01/02/2013,1665,31.43
04/02/2013,1664.25,31.51
05/02/2013,1678,32.01
06/02/2013,1670,31.7
07/02/2013,1675.75,31.75
08/02/2013,1669.75,31.52
11/02/2013,1663.5,31.16
12/02/2013,1641.75,30.84
13/02/2013,1648,31.035
14/02/2013,1644,30.88
15/02/2013,1629.25,30.18
18/02/2013,1611.25,30
19/02/2013,1613.5,30
20/02/2013,1602,29.11
21/02/2013,1568.5,28.72
22/02/2013,1580,28.79
25/02/2013,1592.5,29.17
26/02/2013,1597.25,28.75
27/02/2013,1608.5,29.07
28/02/2013,1591,28.95
01/03/2013,1570,28.01
04/03/2013,1578,28.69
05/03/2013,1584.25,28.93
06/03/2013,1574,28.74
07/03/2013,1580.5,29.01
08/03/2013,1577,28.78
11/03/2013,1577.5,28.9
12/03/2013,1582.5,29.25
13/03/2013,1591.5,29.12
14/03/2013,1585,28.64
15/03/2013,1593.25,28.91
18/03/2013,1599.5,28.8
19/03/2013,1602.5,28.85
20/03/2013,1611.5,28.9
21/03/2013,1608.75,28.91
22/03/2013,1611.5,29.06
25/03/2013,1602.25,28.67
26/03/2013,1597.25,28.83
27/03/2013,1591,28.33
28/03/2013,1602.5,28.64
02/04/2013,1597.75,27.96
03/04/2013,1568.5,27.19
04/04/2013,1545.25,26.8
05/04/2013,1552.75,26.97
08/04/2013,1577.25,27.27
09/04/2013,1572.5,27.25
10/04/2013,1581.5,27.74
11/04/2013,1555.75,27.57
12/04/2013,1548,27.4
15/04/2013,1416,23.54
16/04/2013,1378,23.47
17/04/2013,1379,23.31
18/04/2013,1397,23.51
19/04/2013,1414,23.66
22/04/2013,1425,23.6
23/04/2013,1417.25,23.01
24/04/2013,1424.5,22.91
25/04/2013,1446.5,23.3
26/04/2013,1462.25,24.02
29/04/2013,1472.5,24.27
30/04/2013,1472.75,24.42
01/05/2013,1469.5,23.97
02/05/2013,1456,23.69
03/05/2013,1476.5,24.25
07/05/2013,1463,23.75
08/05/2013,1454,23.86
09/05/2013,1469.5,24.07
10/05/2013,1449.25,23.37
13/05/2013,1429.75,23.66
14/05/2013,1436.5,23.44
15/05/2013,1412.25,22.87
16/05/2013,1377,22.26
17/05/2013,1376.75,22.52
20/05/2013,1353.75,21.66
21/05/2013,1378.75,22.44
22/05/2013,1385.25,22.62
23/05/2013,1386,22.47
24/05/2013,1385.25,22.38
28/05/2013,1379,22.36
29/05/2013,1384.5,22.36
30/05/2013,1406.25,22.68
31/05/2013,1410.25,22.57
03/06/2013,1396.75,22.43
04/06/2013,1405.25,22.51
05/06/2013,1396.5,22.37
06/06/2013,1399.5,22.62
07/06/2013,1410,22.6
10/06/2013,1376.75,21.81
11/06/2013,1369.5,21.58
12/06/2013,1377.25,21.78
13/06/2013,1386.25,21.83
14/06/2013,1379.75,21.69
17/06/2013,1386,21.87
18/06/2013,1378.5,21.8
19/06/2013,1366,21.62
20/06/2013,1303.25,20.24
21/06/2013,1290.25,19.87
24/06/2013,1283.25,19.65
25/06/2013,1285,19.77
26/06/2013,1229,18.67
27/06/2013,1232,18.61
28/06/2013,1203.25,18.86
01/07/2013,1243.5,19.44
02/07/2013,1260.75,19.62
03/07/2013,1246,19.55
04/07/2013,1249.5,19.57
05/07/2013,1232.75,19.32
08/07/2013,1225.5,19.16
09/07/2013,1252,19.1
10/07/2013,1252.25,19.37
11/07/2013,1280.75,19.85
12/07/2013,1275,19.66
15/07/2013,1281.25,19.82
16/07/2013,1286,19.95
17/07/2013,1284.25,19.83
18/07/2013,1279.75,19.49
19/07/2013,1286,19.42
22/07/2013,1313.75,19.95
23/07/2013,1326.75,20.18
24/07/2013,1340,20.395
25/07/2013,1312,19.92
26/07/2013,1327.75,20.02
29/07/2013,1330.75,20.1
30/07/2013,1322.25,19.68
31/07/2013,1331.5,19.94
01/08/2013,1323.75,19.72
02/08/2013,1285.75,19.46
05/08/2013,1311,19.76
06/08/2013,1292,19.78
07/08/2013,1275.5,19.27
08/08/2013,1287.75,19.73
09/08/2013,1305.5,20.31
12/08/2013,1325.75,20.835
13/08/2013,1334,21.46
14/08/2013,1323.25,21.5
15/08/2013,1339.5,22
16/08/2013,1360.75,22.83
19/08/2013,1375.25,23.23
20/08/2013,1365.75,22.87
21/08/2013,1360,22.94
22/08/2013,1370.5,23.07
23/08/2013,1374.5,23.06
27/08/2013,1411,24.29
28/08/2013,1425.5,24.74
29/08/2013,1406.25,24.11
30/08/2013,1392.75,23.64
02/09/2013,1391.25,23.97
03/09/2013,1391.25,24.21
04/09/2013,1403.75,23.71
05/09/2013,1391.75,23.52
06/09/2013,1368.25,23.05
09/09/2013,1386,23.64
10/09/2013,1373,23.32
11/09/2013,1365.25,22.91
12/09/2013,1340.25,22.67
13/09/2013,1308.25,21.72
16/09/2013,1314.75,21.88
17/09/2013,1317.25,21.97
18/09/2013,1299.75,21.47
19/09/2013,1363.5,23
20/09/2013,1355.25,22.74
23/09/2013,1321.75,21.68
24/09/2013,1316.5,21.44
25/09/2013,1320.25,21.68
26/09/2013,1332.5,21.97
27/09/2013,1321.5,21.61
30/09/2013,1335.75,21.68
01/10/2013,1332.25,21.7
02/10/2013,1293.75,21.14
03/10/2013,1309,21.57
04/10/2013,1316,21.65
07/10/2013,1311,21.77
08/10/2013,1321,22.3
09/10/2013,1309.5,22.1
10/10/2013,1298,21.93
11/10/2013,1285.75,21.52
14/10/2013,1276,21.52
15/10/2013,1255.5,20.49
16/10/2013,1278.25,21.32
17/10/2013,1308.5,21.72
18/10/2013,1317,21.87
21/10/2013,1316,22.09
22/10/2013,1311.75,22.06
23/10/2013,1333,22.53
24/10/2013,1336.25,22.67
25/10/2013,1341.75,22.35
28/10/2013,1351,22.54
29/10/2013,1346.75,22.31
30/10/2013,1349.5,22.74
31/10/2013,1333.75,22.2
01/11/2013,1314.75,21.75
04/11/2013,1314.25,21.85
05/11/2013,1311.25,21.6
06/11/2013,1317,21.94
07/11/2013,1316,21.75
08/11/2013,1309,21.7
11/11/2013,1283.75,21.395
12/11/2013,1281,21.1
13/11/2013,1276,20.7
14/11/2013,1283.25,20.78
15/11/2013,1281.75,20.635
18/11/2013,1283.5,20.64
19/11/2013,1272.25,20.44
20/11/2013,1271.5,20.24
21/11/2013,1248.5,19.97
22/11/2013,1241.75,19.93
25/11/2013,1231.75,19.71
26/11/2013,1250.75,20.11
27/11/2013,1250.75,19.98
28/11/2013,1241.75,19.76
29/11/2013,1245.25,19.93
02/12/2013,1237.5,19.75
03/12/2013,1219,19.17
04/12/2013,1213,19.05
05/12/2013,1234,19.46
06/12/2013,1230.75,19.49
09/12/2013,1228.5,19.5
10/12/2013,1245.75,20.05
11/12/2013,1255.25,20.39
12/12/2013,1243.5,19.8
13/12/2013,1222.75,19.55
16/12/2013,1229.5,19.5
17/12/2013,1237.25,20.02
18/12/2013,1233.25,19.94
19/12/2013,1205.25,19.34
20/12/2013,1195,19.33
23/12/2013,1192.75,19.37
27/12/2013,1209.25,19.92
30/12/2013,1201.5,19.65
02/01/2014,1219.75,19.94
03/01/2014,1232.25,20.18
06/01/2014,1238,20.04
07/01/2014,1237.5,20.02
08/01/2014,1226.5,19.52
09/01/2014,1226,19.54
10/01/2014,1232.25,19.8
13/01/2014,1246,20.09
14/01/2014,1248.75,20.27
15/01/2014,1238,20.09
16/01/2014,1237.25,20
17/01/2014,1241,20.01
20/01/2014,1254.75,20.29
21/01/2014,1247.75,20.03
22/01/2014,1239.5,19.87
23/01/2014,1244.25,20.11
24/01/2014,1259.25,20.19
27/01/2014,1270,19.83
28/01/2014,1253.5,19.72
29/01/2014,1254.75,19.68
30/01/2014,1254,19.41
31/01/2014,1246.5,19.31
03/02/2014,1246.5,19.27
04/02/2014,1253,19.34
05/02/2014,1257,19.63
06/02/2014,1258.5,20.14
07/02/2014,1260,19.87
10/02/2014,1273.5,20.2
11/02/2014,1282.75,20.17
12/02/2014,1286.5,20.2
13/02/2014,1290.25,20.27
14/02/2014,1308.5,21.09
17/02/2014,1326,21.65
18/02/2014,1314,21.37
19/02/2014,1318.75,21.75
20/02/2014,1313.75,21.59
21/02/2014,1320.75,21.74
24/02/2014,1333,22.05
25/02/2014,1332.75,21.73
26/02/2014,1340,21.845
27/02/2014,1331,21.38
28/02/2014,1327.75,21.27
03/03/2014,1344.25,21.46
04/03/2014,1339.5,21.15
05/03/2014,1333.5,21.32
06/03/2014,1334.25,21.11
07/03/2014,1348.25,21.38
10/03/2014,1334.25,20.99
11/03/2014,1348,21.25
12/03/2014,1355.75,20.97
13/03/2014,1371,21.24
14/03/2014,1370,21.36
17/03/2014,1379,21.22
18/03/2014,1362.5,20.94
19/03/2014,1346,20.75
20/03/2014,1327,20.17
21/03/2014,1338.5,20.55
24/03/2014,1322,20.2
25/03/2014,1314.75,20
26/03/2014,1314.5,20.03
27/03/2014,1295,19.68
28/03/2014,1295.75,19.71
31/03/2014,1294,19.97
01/04/2014,1286.5,19.8
02/04/2014,1284,19.82
03/04/2014,1287.25,19.83
04/04/2014,1293.5,19.93
07/04/2014,1299,19.81
08/04/2014,1314.75,20.15
09/04/2014,1309.75,19.89
10/04/2014,1321.5,20.24
11/04/2014,1317.25,20.09
14/04/2014,1324.5,19.74
15/04/2014,1311.5,19.77
16/04/2014,1299,19.6
17/04/2014,1299.25,19.62
22/04/2014,1290.75,19.51
23/04/2014,1283.5,19.46
24/04/2014,1283.5,19.06
25/04/2014,1294.25,19.66
28/04/2014,1302,19.6
29/04/2014,1289.75,19.33
30/04/2014,1292,19.28
01/05/2014,1283,19.06
02/05/2014,1285,19.17
06/05/2014,1308.5,19.64
07/05/2014,1311,19.64
08/05/2014,1291.25,19.25
09/05/2014,1289,19.25
12/05/2014,1292.75,19.46
13/05/2014,1292.75,19.44
14/05/2014,1300.25,19.87
15/05/2014,1303.75,19.66
16/05/2014,1293.75,19.33
19/05/2014,1301,19.55
20/05/2014,1291.5,19.37
21/05/2014,1292,19.31
22/05/2014,1294.5,19.56
23/05/2014,1292,19.42
27/05/2014,1283,19.25
28/05/2014,1265.25,19.125
29/05/2014,1254,18.85
30/05/2014,1254,19
02/06/2014,1244.75,18.81
03/06/2014,1244.25,18.87
04/06/2014,1246,18.76
05/06/2014,1244.75,18.81
06/06/2014,1254,19.03
09/06/2014,1255,19.11
10/06/2014,1253.5,19
11/06/2014,1262.5,19.2
12/06/2014,1261.75,19.33
13/06/2014,1273,19.58
16/06/2014,1281.75,19.67
17/06/2014,1264.5,19.55
18/06/2014,1269,19.73
19/06/2014,1282,19.94
20/06/2014,1310,20.62
23/06/2014,1313.5,20.75
24/06/2014,1323,21.12
25/06/2014,1312,20.78
26/06/2014,1311.5,20.83
27/06/2014,1315.25,21.04
30/06/2014,1313,20.87
01/07/2014,1325.75,21.08
02/07/2014,1326.75,21.04
03/07/2014,1322.5,21
04/07/2014,1321.5,21.12
07/07/2014,1313.25,20.95
08/07/2014,1318.25,21.08
09/07/2014,1322.5,21.13
10/07/2014,1343.25,21.5
11/07/2014,1336.5,21.415
14/07/2014,1321.25,21.13
15/07/2014,1312,20.93
16/07/2014,1297.5,20.7
17/07/2014,1302.75,20.78
18/07/2014,1310.25,20.94
21/07/2014,1312.75,20.93
22/07/2014,1307,20.81
23/07/2014,1307.5,20.93
24/07/2014,1300,20.84
25/07/2014,1292.5,20.46
28/07/2014,1305,20.63
29/07/2014,1307.5,20.64
30/07/2014,1297.5,20.54
31/07/2014,1295,20.69
01/08/2014,1284.5,20.34
04/08/2014,1293.5,20.35
05/08/2014,1292.75,20.2
06/08/2014,1288.5,19.78
07/08/2014,1302,20.07
08/08/2014,1317.5,20.13
11/08/2014,1308.25,19.85
12/08/2014,1311,20.08
13/08/2014,1309.25,19.9
14/08/2014,1315,19.86
15/08/2014,1313.6,19.86
18/08/2014,1302.75,19.59
19/08/2014,1300.25,19.66
20/08/2014,1294.5,19.42
21/08/2014,1280.5,19.4
22/08/2014,1281,19.49
26/08/2014,1286.5,19.49
27/08/2014,1285,19.32
28/08/2014,1288,19.75
29/08/2014,1285.75,19.47
01/09/2014,1287.25,19.49
02/09/2014,1277.75,19.2
03/09/2014,1268.5,19.1
04/09/2014,1271,19.21
05/09/2014,1264,19.13
08/09/2014,1267.25,19.19
09/09/2014,1256,19
10/09/2014,1254.25,19.01
11/09/2014,1247,18.7
12/09/2014,1237.25,18.64
15/09/2014,1234.75,18.64
16/09/2014,1238.75,18.75
17/09/2014,1236.5,18.63
18/09/2014,1223,18.5
19/09/2014,1222.5,18.45
22/09/2014,1214,17.74
23/09/2014,1225,17.92
24/09/2014,1224,17.76
25/09/2014,1210.5,17.52
26/09/2014,1222.25,17.54
29/09/2014,1217.75,17.58
30/09/2014,1210,17.11
01/10/2014,1208.5,17.04
02/10/2014,1214.5,17.09
03/10/2014,1207.5,16.97
06/10/2014,1193.25,17.02
07/10/2014,1207.5,17.36
08/10/2014,1220,17.35
09/10/2014,1227.5,17.64
10/10/2014,1222.25,17.26
13/10/2014,1228,17.41
14/10/2014,1233,17.5
15/10/2014,1223.5,17.01
16/10/2014,1241,17.46
17/10/2014,1238,17.36
20/10/2014,1241,17.38
21/10/2014,1251.75,17.36
22/10/2014,1246.75,17.36
23/10/2014,1240.5,17.07
24/10/2014,1231.75,17.19
27/10/2014,1230.5,17.18
28/10/2014,1228.25,17.18
29/10/2014,1228,17.2
30/10/2014,1205.75,16.78
31/10/2014,1173.25,16.2
03/11/2014,1170.75,16.15
04/11/2014,1169.25,16.12
05/11/2014,1145.25,15.32
06/11/2014,1144.5,15.28
07/11/2014,1145,15.42
10/11/2014,1172,15.67
11/11/2014,1151.25,15.57
12/11/2014,1163.25,15.62
13/11/2014,1161,15.74
14/11/2014,1154,15.35
17/11/2014,1187,16.2
18/11/2014,1202,16.27
19/11/2014,1200.75,16.26
20/11/2014,1194,16.2
21/11/2014,1193.25,16.3
24/11/2014,1196,16.33
25/11/2014,1202.25,16.66
26/11/2014,1195.75,16.61
27/11/2014,1196.5,16.42
28/11/2014,1184.5,15.97
01/12/2014,1178.75,15.73
02/12/2014,1197,16.16
03/12/2014,1203.25,16.3
04/12/2014,1204,16.42
05/12/2014,1204.5,16.33
08/12/2014,1195.25,16.26
09/12/2014,1206.5,16.37
10/12/2014,1228.25,17.06
11/12/2014,1219.5,16.98
12/12/2014,1223.5,17.07
15/12/2014,1210.75,16.85
16/12/2014,1199.25,16.29
17/12/2014,1199,15.95
18/12/2014,1210.75,16.08
19/12/2014,1197.5,15.86
22/12/2014,1195.25,16.09
23/12/2014,1179.5,15.71
29/12/2014,1194,16
30/12/2014,1186.5,15.79
02/01/2015,1184.25,15.71
05/01/2015,1192,15.88
06/01/2015,1211,16.29
07/01/2015,1213.75,16.33
08/01/2015,1206.5,16.37
09/01/2015,1211.25,16.24
12/01/2015,1222,16.52
13/01/2015,1239,17
14/01/2015,1228.75,16.64
15/01/2015,1235.25,17.12
16/01/2015,1258.25,16.92
19/01/2015,1275.5,17.65
20/01/2015,1292.25,17.8
21/01/2015,1298,18.22
22/01/2015,1287,18.08
23/01/2015,1293.5,18.23
26/01/2015,1282.75,17.83
27/01/2015,1279,17.87
28/01/2015,1287,18.01
29/01/2015,1275.5,17.43
30/01/2015,1263.5,16.92
02/02/2015,1274.25,17.22
03/02/2015,1281,17.59
04/02/2015,1269.25,17.39
05/02/2015,1263.75,17
06/02/2015,1264,17.22
09/02/2015,1242.25,16.97
10/02/2015,1237.5,16.8
11/02/2015,1235.5,16.95
12/02/2015,1225.25,16.89
13/02/2015,1225.75,16.86
16/02/2015,1233.5,17.27
17/02/2015,1221.75,16.82
18/02/2015,1206.5,16.42
19/02/2015,1217.75,16.73
20/02/2015,1203.5,16.34
23/02/2015,1193.5,16.2
24/02/2015,1195.5,16.32
25/02/2015,1206.5,16.51
26/02/2015,1220,16.82
27/02/2015,1205,16.53
02/03/2015,1216.75,16.63
03/03/2015,1207.75,16.42
04/03/2015,1204.25,16.32
05/03/2015,1199.75,16.19
06/03/2015,1196.5,15.99
09/03/2015,1173.75,15.92
10/03/2015,1161,15.78
11/03/2015,1158.75,15.64
12/03/2015,1161.25,15.68
13/03/2015,1156.5,15.5
16/03/2015,1157,15.58
17/03/2015,1154.75,15.56
18/03/2015,1149,15.47
19/03/2015,1164,15.88
20/03/2015,1171.75,16.17
23/03/2015,1181.4,16.73
24/03/2015,1193.25,16.97
25/03/2015,1192.55,16.94
26/03/2015,1209.4,17.13
27/03/2015,1198,17.14
30/03/2015,1187.4,16.65
31/03/2015,1179.25,16.6
01/04/2015,1181.25,16.56
02/04/2015,1201.5,16.84
07/04/2015,1208.5,16.86
08/04/2015,1211.1,16.84
09/04/2015,1196,16.3
10/04/2015,1201.9,16.55
13/04/2015,1197.85,16.27
14/04/2015,1191.45,16.08
15/04/2015,1189.85,16.18
16/04/2015,1204.6,16.47
17/04/2015,1204.55,16.36
